81906;72760;Gmindersdorf;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5;9.2
81907;72770;Gönningen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4333333;9.1666667
81908;72766;In Laisen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4833;9.21667
81909;72766;Industriegebiet;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4833;9.21667
81910;72762;Innenstadt;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4833;9.21667
81911;72762;Lerchenbuckel;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4833;9.21667
81912;72760;Nordstadt;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4833;9.21667
81913;72768;Oferdingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.55;9.2
81914;72770;Ohmenhausen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4666667;9.1333333
81915;72764;Oststadt;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4833;9.21667
81916;72766;Reicheneck;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5333333;9.2333333
81917;72762;Ringelbach;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4833;9.21667
81918;72760;Römerschanze;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4833;9.21667
81919;72768;Rommelsbach;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5333333;9.2
81920;72766;Sondelfingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5166667;9.2333333
81921;72760;Storlach;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4833;9.21667
81922;72764;Südstadt;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4833;9.21667
81923;72760;Voller Brunnen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4833;9.21667
81924;72760;Weststadt;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4833;9.21667
81925;72574;Hengen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4833333;9.4666667
81926;72574;Seeburg;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.45;9.45
81927;72574;Wittlingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4666667;9.45
81928;72141;Häslach;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.6;9.2
81929;72141;Walddorf;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5833333;9.1833333
81930;72587;Strohweiler;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5166667;9.4833333
81931;72820;Genkingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4;9.1833333
81932;72820;Undingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4;9.1833333
81933;72820;Willmandingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.3833333;9.15
81934;72805;Honau;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4166667;9.2666667
81935;72805;Unterhausen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4333333;9.2666667
81936;72813;Gächingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4333333;9.3833333
81937;72813;Lonsingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4333333;9.3666667
81938;72810;Gomaringen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.45;9.1166667
81939;72810;Stockach;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4666667;9.0833333
81940;72127;Jettenburg;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5;9.1333333
81941;72127;Kusterdingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5166667;9.1166667
81942;72127;Mähringen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4833333;9.1166667
81943;72127;Wankheim;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5;9.1
81944;72116;Mössingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4;9.0666667
81945;72108;Bieringen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.45;8.85
81946;72108;Eckenweiler;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4666667;8.8166667
81947;72108;Ergenzingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.493681;8.807829
81948;72108;Obernau;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.45;8.8666667
81949;72108;Oberndorf;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5333333;8.9333333
81950;72108;Rottenburg;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4666667;8.9333333
81951;72108;Seebronn;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5;8.8833333
81952;72108;Weiler;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.45;8.9166667
81953;72108;Wurmlingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5;8.9666667
81954;72074;Bebenhausen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.55;9.0666667
81955;72074;Denzenberg;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5333;9.05
81956;72072;Derendingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5;9.05
81957;72072;Gartenstadt;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5333;9.05
81958;72070;Hagelloch;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5333333;9.0166667
81959;72070;Hirschau;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5;9
81960;72070;Innenstadt;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5333;9.05
81961;72072;Lustnau;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5333333;9.0833333
81962;72076;Nordstadt;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5333;9.05
81963;72074;Österberg;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5333;9.05
81964;72074;Pfrondorf;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.55;9.1166667
81965;72076;Sand;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5333;9.05
81966;72072;Südstadt;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5333;9.05
81967;72070;Unterjesingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5166667;8.9833333
81968;72076;Waldhäuser-Ost;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5333;9.05
81969;72076;Wanne;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5333;9.05
81970;72072;Weilheim;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4833333;9.0333333
81971;72070;Weststadt;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5333;9.05
81972;72119;Altingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.55;8.9
81973;72119;Entringen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.55;8.9666667
81974;72119;Pfäffingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5166667;8.9666667
81975;72119;Poltringen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5333333;8.9333333
81976;72119;Reusten;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.55;8.9166667
81977;72181;Börstingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.45;8.8
81978;72181;Felldorf;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4333333;8.7833333
81979;72181;Wachendorf;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4166667;8.85
81980;72336;Balingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.2833333;8.85
81981;72336;Dürrwangen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.2333333;8.8833333
81982;72336;Endingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.25;8.8333333
81983;72336;Erzingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.25;8.8166667
81984;72336;Frommern;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.25;8.8666667
81985;72336;Heselwangen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.2833333;8.8833333
81986;72336;Ostdorf;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.3;8.85
81987;72401;Owingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.3333333;8.8333333
81988;72379;Hechingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.35;8.9833333
81989;72469;Hartheim;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.15;8.95
81990;72469;Hossingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.1833333;8.9166667
81991;72469;Meßstetten;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.1833333;8.9666667
81992;72474;Winterlingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.1833333;9.1166667
81993;72459;Laufen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.2166667;8.9166667
81994;72459;Lautlingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.2166667;8.95
81995;89075;Böfingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4333333;10.0166667
81996;89079;Donautal;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.3666667;9.9666667
81997;89075;Eselsberg;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4;10
81998;89081;Grimmelfingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.3666667;9.9333333
81999;89081;Lehr;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4333333;9.9666667
82000;89081;Mähringen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4333333;9.9333333
82001;89073;Mitte;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4;10
82002;89073;Oststadt;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4;10
82003;89075;Söflingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4;9.95
82004;89077;Weststadt;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4;10
82005;89079;Wiblingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.3666667;9.9833333
82006;89604;Allmendingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.3333333;9.7166667
82007;89179;Beimerstetten;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4833333;9.9833333
82008;89180;Berghülen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4666667;9.7666667
82009;89160;Dornstadt;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4666667;9.95
82010;89160;Tomerdingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4833333;9.9
82011;89584;Ehingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.2833333;9.7333333
82012;89584;Stetten;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.2666667;9.6833333
82013;89584;Tiefenhülen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.35;9.6166667
82014;89155;Erbach;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.3333333;9.8833333
82015;89150;Laichingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4893922;9.6861219
82016;89129;Langenau;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5;10.1
82017;89173;Halzhausen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5333333;9.9333333
82018;89173;Lonsee;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5333333;9.9166667
82019;89173;Urspring;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5476374;9.8944759
82020;89188;Merklingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5097813;9.7536278
82021;89191;Nellingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5419551;9.790535
82022;89611;Reutlingendorf;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.2;9.5666667
82023;89616;Rottenacker;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.2333333;9.6833333
82024;89198;Westerstetten;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5166667;9.95
82025;89134;Arnegg;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4166667;9.8833333
82026;89134;Ehrenstein;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4166667;9.9166667
82027;89134;Herrlingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4166667;9.9
82028;89134;Klingenstein;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4166667;9.9
82029;89134;Weidach;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.45;9.9
82030;89134;Wippingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.4333333;9.8666667
82031;88422;Kappel;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.05;9.6
82032;88427;Bad Schussenried;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.0166667;9.65
82033;88400;Biberach;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.1;9.8
82034;88483;Burgrieden;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.2333333;9.9333333
82035;88525;Dürmentingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.1166667;9.5333333
82036;88525;Heudorf am Bussen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.1333333;9.5166667
82037;88416;Erlenmoos;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.0666667;9.9833333
82038;88471;Laupheim;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.2333333;9.8833333
82039;88437;Maselheim;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.1333333;9.8833333
82040;88416;Ochsenhausen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.0666667;9.95
82041;88416;Reinstetten;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.1;9.95
82042;88499;Riedlingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.15;9.4666667
82043;88416;Englisweiler;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.0166667;9.95
82044;88416;Rottum;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.0333333;9.9166667
82045;88527;Dietelhofen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.1833333;9.5666667
82046;88527;Göffingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.15;9.5333333
82047;88527;Uigendorf;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.1833333;9.5833333
82048;88527;Unlingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.1666667;9.5166667
82049;88524;Dieterskirch;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.1833333;9.6166667
82050;88484;Hürbel;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.1166667;9.9666667
82051;88697;Ahausen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7333333;9.3166667
82052;88697;Bermatingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7333333;9.35
82053;88097;Eriskirch;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.6333333;9.5333333
82054;88097;Schlatt;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.6166667;9.5333333
82055;88699;Frickingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.8166667;9.2666667
82056;88048;Ailingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.65;9.48333
82057;88048;Fischbach;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.6666667;9.4
82058;88045;Friedrichshafen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.65;9.4833333
82059;88048;Kluftern;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7;9.4
82060;88045;Schnetzenhausen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.6833333;9.4333333
82061;88090;Immenstaad;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.6666667;9.3666667
82062;88090;Kippenhausen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.6666667;9.35
82063;88085;Langenargen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.6;9.55
82064;88085;Schwedi;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.6;9.55
82065;88677;Ittendorf;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7;9.3333333
82066;88677;Markdorf;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7166667;9.4
82067;88677;Riedheim;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7;9.4166667
82068;88074;Gerbertshaus;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.6833333;9.5333333
82069;88074;Meckenbeuren;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7;9.5666667
82070;88074;Reute;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.6833333;9.5666667
82071;88074;Sibratshaus;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7;9.56667
82072;88709;Baitenhausen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7166667;9.3
82073;88709;Meersburg;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7;9.2666667
82074;88709;Riedetsweiler;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7;9.3
82075;88709;Schiggendorf;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7166667;9.2833333
82076;88696;Billafingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.8333333;9.1333333
82077;88696;Hohenbodman;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.8166667;9.2166667
82078;88696;Owingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.8;9.1666667
82079;88696;Taisersdorf;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.85;9.2166667
82080;88682;Grasbeuren;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7333333;9.3
82081;88682;Mimmenhausen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.75;9.2833333
82082;88682;Salem;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7833;9.28333
82083;88682;Weildorf;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7833333;9.3
82084;88069;Kau;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.6666667;9.55
82085;88069;Pfingstweid;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.6667;9.6
82086;88069;Tannau;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.6666667;9.65
82087;88069;Tettnang;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.6666667;9.6
82088;88069;Walchesreute;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.6667;9.6
82089;88662;Nesselwangen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.8166667;9.1166667
82090;88662;Nußdorf;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.75;9.2
82091;88662;Überlingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7666667;9.1666667
82092;88690;Mühlhofen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.75;9.2666667
82093;88690;Oberuhldingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7333333;9.25
82094;88690;Unteruhldingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7166667;9.2333333
82095;88693;Wattenberg;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7666667;9.4333333
82096;88317;Aichstetten;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.9;10.0833333
82097;88361;Altshausen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.9333333;9.5333333
82098;88326;Aulendorf;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.95;9.6333333
82099;88339;Bad Waldsee;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.9166667;9.7666667
82100;88255;Baienfurt;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.8166667;9.65
82101;88255;Baindt;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.85;9.6666667
82102;88255;Sulpach;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.85;9.65
82103;88276;Berg;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.8167;9.6
82104;88276;Großtobel;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.8;9.6
82105;88276;Kasernen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.8166667;9.6166667
82106;88368;Bergatreute;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.85;9.75
82107;88212;Innenstadt;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7833;9.61667
82108;88213;Schmalegg;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.8;9.55
82109;88214;Südstadt;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7833;9.61667
82110;88214;Untereschach;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7333333;9.6
82111;88214;Weißenau;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7666667;9.6
82112;88213;Weststadt;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7833;9.61667
82113;88239;Beutelsau;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.7;9.8333333
82114;88239;Wangen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.6833;9.83333
82115;88250;Weingarten;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.8111;9.63986
82116;88271;Esenhausen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.8666667;9.45
82117;88271;Wilhelmsdorf;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.8666667;9.4166667
82118;88364;Alttann;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.8333333;9.7833333
82119;88364;Wolfegg;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.8166667;9.8
82120;88371;Ebersbach;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.95;9.5833333
82121;88273;Fronhofen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.8666667;9.5166667
82122;72511;Hitzkofen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.1;9.3
82123;72501;Bronnen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.2666667;9.2
82124;72501;Gammertingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.25;9.2166667
82125;88518;Hundersingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.0833333;9.4
82126;72513;Hettingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.2166667;9.2333333
82127;72505;Krauchenwies;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.0333333;9.25
82128;88512;Ennetach;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.052382;9.320097
82129;88605;Meßkirch;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.9833333;9.1166667
82130;72419;Neufra;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.2333333;9.1833333
82131;88356;Ortsbereich;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.95;9.38333
82132;88348;Bad Saulgau;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.0167;9.5
82133;72516;Scheer;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.0666667;9.2833333
82134;72488;Laiz;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.0833333;9.2
82135;72517;Sigmaringendorf;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.0666667;9.2666667
82136;72519;Hermentingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.2;9.2166667
82137;72519;Veringendorf;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.15;9.2
82138;72519;Veringenstadt;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.1833333;9.2166667
82139;88605;Rast;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.9333333;9.1166667
82140;88634;Herdwangen;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.8666667;9.1833333
82141;71034;Dagersheim;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.6919;8.951
82142;73733;Sulzgries;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.75;9.3
82143;70825;Kallenberg;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.8167;9.11667
82146;79111;Weingarten;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.9968;7.8038
82147;72076;Waldhäuser;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5333;9.05
82148;88276;Vorberg;DEUTSCHLAND;BADEN-WUERTTEMBERG;47.8167;9.6
82157;70376;Altenburg;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.8113;9.206899
82159;70378;Mühlhausen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.8333333;9.2333333
82160;71134;Lehenweiler;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.7;8.8833333
82161;71149;Niederreutin;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5333333;8.8
82162;71149;Wurmfeld;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5166667;8.85
82163;71139;Mauren;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.65;8.9833333
82164;71116;Rohrau;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.6166667;8.9166667
82165;71126;Tailfingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5516;8.8736
82166;71083;Haslach;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5833333;8.85
82167;71083;Kuppingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.6119164;8.8426208
82168;71083;Oberjesingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.6230377;8.8321495
82169;71083;Talhof;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5856;8.851699
82170;71229;Silberberg;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.7833333;8.9666667
82172;71111;Glashütte;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.6333333;9.15
82173;71111;Hasenhof;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.65;9.15
82174;71263;Hausen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.7833333;8.8333333
82175;71263;Merklingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.7666667;8.85
82176;71263;Schafhausen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.7166667;8.9
82177;71287;Flacht;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.8333333;8.9166667
82178;73666;Baltmannsweiler;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.7333333;9.45
82179;73666;Hohengehren;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.7666667;9.45
82180;72658;Bempflingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5666667;9.2666667
82181;72658;Kleinbettlingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5833333;9.2833333
82182;72660;Balzholz;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5666667;9.3833333
82183;73266;Bissingen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.6;9.5
82184;73266;Randeck;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5666667;9.5333333
82185;73734;Berkheim;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.7166667;9.3166667
82186;73733;Brühl;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.75;9.2666667
82187;73732;Hegensberg;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.75;9.3333333
82188;73732;Kennenburg;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.75;9.3166667
82189;73730;Kimmichsweiler;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.7333333;9.35
82190;73733;Rüdern;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.7666667;9.2833333
82191;73732;Wiflingshausen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.75;9.3333333
82192;72636;Frickenhausen;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.6;9.3666667
82193;72636;Tischardt;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.5666667;9.3166667
82194;73230;Lindorf;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.65;9.4166667
82195;73230;Nabern;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.6166667;9.4833333
82196;73230;Schafhof;DEUTSCHLAND;BADEN-WUERTTEMBERG;48.65;9.4833333
